Pcp_File_Version=4
    2
    1  0.000000e+000  1.000000e+000  1.000000e+000
    2 -3.000000e+002  1.000000e+000  1.000000e+000
  301    0    0    1 x         h      Mat  Lay      Beta           Axz            Bxz            Dxz          Temp          Conc 
   27 -2.600000e+001  2.100000e+001    1    1   9.992284e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   28 -2.700000e+001  2.200000e+001    1    1   9.991979e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   29 -2.800000e+001  2.300000e+001    1    1   9.991662e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   30 -2.900000e+001  2.400000e+001    1    1   9.991333e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   31 -3.000000e+001  2.500000e+001    1    1   9.990991e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   32 -3.100000e+001  2.600000e+001    1    1   9.990635e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   33 -3.200000e+001  2.700000e+001    1    1   9.990265e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   34 -3.300000e+001  2.800000e+001    1    1   9.989880e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   35 -3.400000e+001  2.900000e+001    1    1   9.989481e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   36 -3.500000e+001  3.000000e+001    1    1   9.989065e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   37 -3.600000e+001  3.100000e+001    1    1   9.988633e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   38 -3.700000e+001  3.200000e+001    1    1   9.988184e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   39 -3.800000e+001  3.300000e+001    1    1   9.987717e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   40 -3.900000e+001  3.400000e+001    1    1   9.987232e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   41 -4.000000e+001  3.500000e+001    1    1   9.986728e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   42 -4.100000e+001  3.600000e+001    1    1   9.986204e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   43 -4.200000e+001  3.700000e+001    1    1   9.985659e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   44 -4.300000e+001  3.800000e+001    1    1   9.985092e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   45 -4.400000e+001  3.900000e+001    1    1   9.984503e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   46 -4.500000e+001  4.000000e+001    1    1   9.983891e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   47 -4.600000e+001  4.100000e+001    1    1   9.983255e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   48 -4.700000e+001  4.200000e+001    1    1   9.982593e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   49 -4.800000e+001  4.300000e+001    1    1   9.981906e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   50 -4.900000e+001  4.400000e+001    1    1   9.981191e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   51 -5.000000e+001  4.500000e+001    1    1   9.980448e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   52 -5.100000e+001  4.600000e+001    1    1   9.979676e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   53 -5.200000e+001  4.700000e+001    1    1   9.978873e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   54 -5.300000e+001  4.800000e+001    1    1   9.978039e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   55 -5.400000e+001  4.900000e+001    1    1   9.977171e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   56 -5.500000e+001  5.000000e+001    1    1   9.976269e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   57 -5.600000e+001  5.100000e+001    1    1   9.975332e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   58 -5.700000e+001  5.200000e+001    1    1   9.974357e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   59 -5.800000e+001  5.300000e+001    1    1   9.973345e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   60 -5.900000e+001  5.400000e+001    1    1   9.972292e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   61 -6.000000e+001  5.500000e+001    1    1   9.971197e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   62 -6.100000e+001  5.600000e+001    1    1   9.970059e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   63 -6.200000e+001  5.700000e+001    1    1   9.968877e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   64 -6.300000e+001  5.800000e+001    1    1   9.967647e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   65 -6.400000e+001  5.900000e+001    1    1   9.966369e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   66 -6.500000e+001  6.000000e+001    1    1   9.965041e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   67 -6.600000e+001  6.100000e+001    1    1   9.963660e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   68 -6.700000e+001  6.200000e+001    1    1   9.962224e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   69 -6.800000e+001  6.300000e+001    1    1   9.960732e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   70 -6.900000e+001  6.400000e+001    1    1   9.959181e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   71 -7.000000e+001  6.500000e+001    1    1   9.957569e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   72 -7.100000e+001  6.600000e+001    1    1   9.955893e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   73 -7.200000e+001  6.700000e+001    1    1   9.954150e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   74 -7.300000e+001  6.800000e+001    1    1   9.952339e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   75 -7.400000e+001  6.900000e+001    1    1   9.950457e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   76 -7.500000e+001  7.000000e+001    1    1   9.948500e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   77 -7.600000e+001  7.100000e+001    1    1   9.946465e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   78 -7.700000e+001  7.200000e+001    1    1   9.944351e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   79 -7.800000e+001  7.300000e+001    1    1   9.942153e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   80 -7.900000e+001  7.400000e+001    1    1   9.939867e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   81 -8.000000e+001  7.500000e+001    1    1   9.937492e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   82 -8.100000e+001  7.600000e+001    1    1   9.935023e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   83 -8.200000e+001  7.700000e+001    1    1   9.932456e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   84 -8.300000e+001  7.800000e+001    1    1   9.929788e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   85 -8.400000e+001  7.900000e+001    1    1   9.927015e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   86 -8.500000e+001  8.000000e+001    1    1   9.924132e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   87 -8.600000e+001  8.100000e+001    1    1   9.921135e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   88 -8.700000e+001  8.200000e+001    1    1   9.918020e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   89 -8.800000e+001  8.300000e+001    1    1   9.914782e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   90 -8.900000e+001  8.400000e+001    1    1   9.911415e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   91 -9.000000e+001  8.500000e+001    1    1   9.907916e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   92 -9.100000e+001  8.600000e+001    1    1   9.904279e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   93 -9.200000e+001  8.700000e+001    1    1   9.900498e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   94 -9.300000e+001  8.800000e+001    1    1   9.896567e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   95 -9.400000e+001  8.900000e+001    1    1   9.892481e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   96 -9.500000e+001  9.000000e+001    1    1   9.888234e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   97 -9.600000e+001  9.100000e+001    1    1   9.883819e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   98 -9.700000e+001  9.200000e+001    1    1   9.879230e-01  1.000000e+000  1.000000e+000  1.000000e+000              
   99 -9.800000e+001  9.300000e+001    1    1   9.874460e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  100 -9.900000e+001  9.400000e+001    1    1   9.869501e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  101 -1.000000e+002  9.500000e+001    1    1   9.864346e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  102 -1.010000e+002  9.600000e+001    1    1   9.858987e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  103 -1.020000e+002  9.700000e+001    1    1   9.853417e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  104 -1.030000e+002  9.800000e+001    1    1   9.847627e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  105 -1.040000e+002  9.900000e+001    1    1   9.841608e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  106 -1.050000e+002  1.000000e+002    1    1   9.835352e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  107 -1.060000e+002  1.010000e+002    1    1   9.828848e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  108 -1.070000e+002  1.020000e+002    1    1   9.822087e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  109 -1.080000e+002  1.030000e+002    1    1   9.815059e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  110 -1.090000e+002  1.040000e+002    1    1   9.807754e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  111 -1.100000e+002  1.050000e+002    1    1   9.800160e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  112 -1.110000e+002  1.060000e+002    1    1   9.792266e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  113 -1.120000e+002  1.070000e+002    1    1   9.784060e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  114 -1.130000e+002  1.080000e+002    1    1   9.775531e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  115 -1.140000e+002  1.090000e+002    1    1   9.766664e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  116 -1.150000e+002  1.100000e+002    1    1   9.757447e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  117 -1.160000e+002  1.110000e+002    1    1   9.747866e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  118 -1.170000e+002  1.120000e+002    1    1   9.737906e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  119 -1.180000e+002  1.130000e+002    1    1   9.727553e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  120 -1.190000e+002  1.140000e+002    1    1   9.716791e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  121 -1.200000e+002  1.150000e+002    1    1   9.705604e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  122 -1.210000e+002  1.160000e+002    1    1   9.693975e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  123 -1.220000e+002  1.170000e+002    1    1   9.681887e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  124 -1.230000e+002  1.180000e+002    1    1   9.669321e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  125 -1.240000e+002  1.190000e+002    1    1   9.656259e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  126 -1.250000e+002  1.200000e+002    1    1   9.642681e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  127 -1.260000e+002  1.210000e+002    1    1   9.628566e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  128 -1.270000e+002  1.220000e+002    1    1   9.613894e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  129 -1.280000e+002  1.230000e+002    1    1   9.598643e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  130 -1.290000e+002  1.240000e+002    1    1   9.582789e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  131 -1.300000e+002  1.250000e+002    1    1   9.566309e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  132 -1.310000e+002  1.260000e+002    1    1   9.549177e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  133 -1.320000e+002  1.270000e+002    1    1   9.531369e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  134 -1.330000e+002  1.280000e+002    1    1   9.512858e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  135 -1.340000e+002  1.290000e+002    1    1   9.493615e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  136 -1.350000e+002  1.300000e+002    1    1   9.473613e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  137 -1.360000e+002  1.310000e+002    1    1   9.452820e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  138 -1.370000e+002  1.320000e+002    1    1   9.431206e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  139 -1.380000e+002  1.330000e+002    1    1   9.408738e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  140 -1.390000e+002  1.340000e+002    1    1   9.385382e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  141 -1.400000e+002  1.350000e+002    1    1   9.361104e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  142 -1.410000e+002  1.360000e+002    1    1   9.335867e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  143 -1.420000e+002  1.370000e+002    1    1   9.309633e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  144 -1.430000e+002  1.380000e+002    1    1   9.282363e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  145 -1.440000e+002  1.390000e+002    1    1   9.254015e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  146 -1.450000e+002  1.400000e+002    1    1   9.224548e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  147 -1.460000e+002  1.410000e+002    1    1   9.193917e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  148 -1.470000e+002  1.420000e+002    1    1   9.162076e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  149 -1.480000e+002  1.430000e+002    1    1   9.128977e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  150 -1.490000e+002  1.440000e+002    1    1   9.094571e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  151 -1.500000e+002  1.450000e+002    1    1   9.058805e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  152 -1.510000e+002  1.460000e+002    1    1   9.021627e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  153 -1.520000e+002  1.470000e+002    1    1   8.982981e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  154 -1.530000e+002  1.480000e+002    1    1   8.942807e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  155 -1.540000e+002  1.490000e+002    1    1   8.901047e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  156 -1.550000e+002  1.500000e+002    1    1   8.857637e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  157 -1.560000e+002  1.510000e+002    1    1   8.812513e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  158 -1.570000e+002  1.520000e+002    1    1   8.765606e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  159 -1.580000e+002  1.530000e+002    1    1   8.716846e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  160 -1.590000e+002  1.540000e+002    1    1   8.666160e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  161 -1.600000e+002  1.550000e+002    1    1   8.613472e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  162 -1.610000e+002  1.560000e+002    1    1   8.558703e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  163 -1.620000e+002  1.570000e+002    1    1   8.501770e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  164 -1.630000e+002  1.580000e+002    1    1   8.442588e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  165 -1.640000e+002  1.590000e+002    1    1   8.381069e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  166 -1.650000e+002  1.600000e+002    1    1   8.317119e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  167 -1.660000e+002  1.610000e+002    1    1   8.250644e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  168 -1.670000e+002  1.620000e+002    1    1   8.181542e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  169 -1.680000e+002  1.630000e+002    1    1   8.109711e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  170 -1.690000e+002  1.640000e+002    1    1   8.035043e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  171 -1.700000e+002  1.650000e+002    1    1   7.957425e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  172 -1.710000e+002  1.660000e+002    1    1   7.876741e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  173 -1.720000e+002  1.670000e+002    1    1   7.792871e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  174 -1.730000e+002  1.680000e+002    1    1   7.705687e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  175 -1.740000e+002  1.690000e+002    1    1   7.615059e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  176 -1.750000e+002  1.700000e+002    1    1   7.520851e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  177 -1.760000e+002  1.710000e+002    1    1   7.422922e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  178 -1.770000e+002  1.720000e+002    1    1   7.321125e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  179 -1.780000e+002  1.730000e+002    1    1   7.215307e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  180 -1.790000e+002  1.740000e+002    1    1   7.105308e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  181 -1.800000e+002  1.750000e+002    1    1   6.990965e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  182 -1.810000e+002  1.760000e+002    1    1   6.872105e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  183 -1.820000e+002  1.770000e+002    1    1   6.748550e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  184 -1.830000e+002  1.780000e+002    1    1   6.620114e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  185 -1.840000e+002  1.790000e+002    1    1   6.486605e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  186 -1.850000e+002  1.800000e+002    1    1   6.347823e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  187 -1.860000e+002  1.810000e+002    1    1   6.203558e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  188 -1.870000e+002  1.820000e+002    1    1   6.053594e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  189 -1.880000e+002  1.830000e+002    1    1   5.897707e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  190 -1.890000e+002  1.840000e+002    1    1   5.735662e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  191 -1.900000e+002  1.850000e+002    1    1   5.567217e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  192 -1.910000e+002  1.860000e+002    1    1   5.392117e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  193 -1.920000e+002  1.870000e+002    1    1   5.210101e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  194 -1.930000e+002  1.880000e+002    1    1   5.020895e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  195 -1.940000e+002  1.890000e+002    1    1   4.824215e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  196 -1.950000e+002  1.900000e+002    1    1   4.619766e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  197 -1.960000e+002  1.910000e+002    1    1   4.407241e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  198 -1.970000e+002  1.920000e+002    1    1   4.186322e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  199 -1.980000e+002  1.930000e+002    1    1   3.956675e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  200 -1.990000e+002  1.940000e+002    1    1   3.717958e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  201 -2.000000e+002  1.950000e+002    1    1   3.469810e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  202 -2.010000e+002  1.960000e+002    1    1   3.211861e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  203 -2.020000e+002  1.970000e+002    1    1   2.943723e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  204 -2.030000e+002  1.980000e+002    1    1   2.664992e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  205 -2.040000e+002  1.990000e+002    1    1   2.375252e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  206 -2.050000e+002  2.000000e+002    1    1   2.074066e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  207 -2.060000e+002  2.010000e+002    1    1   1.760984e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  208 -2.070000e+002  2.020000e+002    1    1   1.435534e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  209 -2.080000e+002  2.030000e+002    1    1   1.097229e-01  1.000000e+000  1.000000e+000  1.000000e+000              
  210 -2.090000e+002  2.040000e+002    1    1   7.455600e-02  1.000000e+000  1.000000e+000  1.000000e+000              
  211 -2.100000e+002  2.050000e+002    1    1   3.800000e-02  1.000000e+000  1.000000e+000  1.000000e+000              
  212 -2.110000e+002  2.060000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  213 -2.120000e+002  2.070000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  214 -2.130000e+002  2.080000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  215 -2.140000e+002  2.090000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  216 -2.150000e+002  2.100000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  217 -2.160000e+002  2.110000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  218 -2.170000e+002  2.120000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  219 -2.180000e+002  2.130000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  220 -2.190000e+002  2.140000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  221 -2.200000e+002  2.150000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  222 -2.210000e+002  2.160000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  223 -2.220000e+002  2.170000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  224 -2.230000e+002  2.180000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  225 -2.240000e+002  2.190000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  226 -2.250000e+002  2.200000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  227 -2.260000e+002  2.210000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  228 -2.270000e+002  2.220000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  229 -2.280000e+002  2.230000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  230 -2.290000e+002  2.240000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  231 -2.300000e+002  2.250000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  232 -2.310000e+002  2.260000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  233 -2.320000e+002  2.270000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  234 -2.330000e+002  2.280000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  235 -2.340000e+002  2.290000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  236 -2.350000e+002  2.300000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  237 -2.360000e+002  2.310000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  238 -2.370000e+002  2.320000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  239 -2.380000e+002  2.330000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  240 -2.390000e+002  2.340000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
  241 -2.400000e+002  2.350000e+002    1    1   0.000000e+00  1.000000e+000  1.000000e+000  1.000000e+000              
